"Mar 21, 2018 ",32.953968,-96.846570,481130137272011,Block 2011,2,4004 belt line rd,addison,75001,tx,45,Car-Dependent,nan,nan,nan,nan,2610sqft,1500sqftyr, Sublease Office ,",Floors,2,Total,Size,82,949,sqft,Lot,Size,8,acres,Parking,Ratio,3,75,1000,Zoning,PD,Year,Constructed,1983,Building,Class,B,Number,of,Buildings,3,Close,Highway,s,635,SH190,I,35,LBJ,Freeway,President,George,Bush,Turnpike,Close,To,Addison,Airport,Addison,Athletic,Club,Les,Lacs,Linear,Park,Onsite,Parking,",2,82949sqft,8acres,375 1000,1983,B,PD,87415.0,0.19,0.05875,0.05875,0.44625,0.3625,0.0738,0.9856,0.7259,https://42floors.com/us/tx/addison/4004-belt-line-rd
"Jun 07, 2018 ",32.803688,-96.805860,481130005002016,Block 2016,2,2911 turtle creek blvd,dallas,75219,tx,80,Very Walkable,,,69,Bikeable,9870sqft,NotProvided, Restaurant ,",Total,Size,177,169,sqft,Lot,Size,1,acres,Parking,Ratio,3,1000,Year,Constructed,1987,Year,Renovated,2012,Close,To,The,Dallas,Museum,of,Art,Common,Showers,Onsite,Parking,Key,Card,Access,On,Site,Security,",nan,177169sqft,1acres,3 1000,1987,nan,nan,74456.0,0.19,0.0565,0.20226,0.38757,0.23277,0.1209,0.7487,0.4148,https://42floors.com/us/tx/dallas/2911-turtle-creek-blvd
"Jul 27, 2018 ",32.958950,-96.821465,481130136161040,Block 1040,1,15455 dallas pkwy,addison,75001,tx,74,Very Walkable,nan,nan,51,Bikeable,2270sqft,2500sqftyr, Office ,",Floors,14,Total,Size,357,102,sqft,Parking,Ratio,4,1000,Year,Constructed,1999,Building,Class,A,LEED,Certification,Silver,Close,To,Hotel,Intercontinental,Love,Field,Airport,DFW,Airport,Gym,Onsite,Parking,Parking,Garage,Key,Card,Access,Lobby,Attendant,On,Site,Security,",14,357102sqft,nan,4 1000,1999,A,nan,63535.0,0.19,0.20506,0.20506,0.36236,0.1573,0.0702,0.9728,0.5858,https://42floors.com/us/tx/addison/15455-dallas-pkwy
"Apr 03, 2018 ",32.674340,-97.470430,484391109071012,Block 1012,1,114 sproles dr,benbrook,76126,tx,54,Somewhat Walkable,nan,nan,nan,nan,1640sqft,1300sqftyr, Medical ,",Floors,1,Total,Size,9,386,sqft,Parking,Ratio,4,79,1000,Year,Constructed,1987,Close,Highway,s,Route,377,I,20,Onsite,Parking,",1,9386sqft,nan,479 1000,1987,nan,nan,75605.0,0.144,0.05357,0.11272,0.44085,0.35714,0.0357,0.9088,0.3731,https://42floors.com/us/tx/benbrook/114-sproles-dr
"Jun 07, 2018 ",33.071938,-96.822270,480850316582018,Block 2018,2,5810 tennyson pkwy,plano,75024,tx,56,Somewhat Walkable,,,64,Bikeable,5110sqft,NotProvided, Sublease Office ,",Floors,5,Total,Size,130,371,sqft,Parking,Ratio,4,1000,Year,Constructed,2014,Building,Class,A,LEED,Certification,Certified,Close,To,Stonebriar,Centre,Dallas,Love,Field,Airport,Dallas,Fort,Worth,International,Airport,Gym,Onsite,Parking,",5,130371sqft,nan,4 1000,2014,A,nan,60174.0,0.077,0.17882,0.28993,0.34549,0.15885,0.0269,0.9986,0.6299,https://42floors.com/us/tx/plano/5810-tennyson-pkwy
"Aug 02, 2018 ",32.624390,-96.856960,481130166052086,Block 2086,2,1801 n hampton rd,desoto,75115,tx,32,Car-Dependent,nan,nan,nan,nan,370sqft,1890sqftyr, Office ,",Total,Size,68,186,sqft,Close,Highway,s,I,35,I,20,Close,To,Walmart,The,City,of,DeSoto,Civic,Center,Onsite,Parking,Key,Card,Access,",nan,68186sqft,nan,nan,nan,nan,nan,21110.0,0.19,0.62132,0.28554,0.07598,0.01716,0.0,0.7923,0.0931,https://42floors.com/us/tx/desoto/1801-n-hampton-rd
"Jun 27, 2018 ",32.806490,-96.791504,481130016002000,Block 2000,2,2711 n haskell ave,dallas,75204,tx,87,Very Walkable,,,52,Bikeable,14190sqft,2500sqftyr, Office ,",Floors,42,Total,Size,1,462,789,sqft,Lot,Size,356,321,sqft,Parking,Ratio,3,1000,Zoning,PD,Year,Constructed,1985,Building,Class,A,LEED,Certification,Silver,Construction,Type,Glass,Close,Public,Transit,Bus,Line,Commuter,Rail,Close,Highway,s,Route,75,Gym,Common,Kitchen,Onsite,Parking,Parking,Garage,On,Site,Security,",42,1462789sqft,356321sqft,3 1000,1985,A,PD,15468.0,0.19,0.59613,0.22071,0.08988,0.09329,0.0,0.7048,0.4172,https://42floors.com/us/tx/dallas/2711-n-haskell-ave
"Jul 26, 2018 ",33.019270,-96.763990,480850318071004,Block 1004,1,3804 w 15th st,plano,75075,tx,46,Car-Dependent,,,57,Bikeable,19420sqft,NotProvided, Office ,",Total,Size,30,328,sqft,Zoning,C,2,Year,Constructed,2008,Building,Class,B,ADA,Accessible,Onsite,Parking,",nan,30328sqft,nan,nan,2008,B,C2,36392.0,0.077,0.3827,0.20142,0.2109,0.16706,0.0379,0.9788,0.5428,https://42floors.com/us/tx/plano/3804-w-15th-st
"Jun 21, 2018 ",32.885323,-96.769684,481130078222002,Block 2002,2,10260 n central expy,dallas,75231,tx,64,Somewhat Walkable,,,50,Somewhat Bikeable,1530sqft,2300sqftyr, Mixed Use ,",Total,Size,73,484,sqft,Year,Constructed,1979,Close,Public,Transit,DART,Rail,Station,Close,Highway,s,Route,75,Close,To,Presbyterian,Hospital,Onsite,Parking,",nan,73484sqft,nan,nan,1979,nan,nan,43530.0,0.19,0.27027,0.40541,0.32432,0.0,0.0,0.7955,0.3864,https://42floors.com/us/tx/dallas/10260-n-central-expy
"Jun 19, 2018 ",32.925346,-96.843690,481130138061024,Block 1024,1,4055 valley view ln,dallas,75244,tx,53,Somewhat Walkable,nan,nan,45,Somewhat Bikeable,24710sqft,1850sqftyr, Office ,",Floors,10,Total,Size,256,067,sqft,Lot,Size,5,acres,Zoning,SU,Year,Constructed,1999,Year,Renovated,2010,Building,Class,A,LEED,Certification,None,Construction,Type,Concrete,Glass,Close,Highway,s,I,635,Close,To,Doubletree,Hotel,Onsite,Parking,Parking,Garage,Freight,Elevator,On,Site,Security,",10,256067sqft,5acres,nan,1999,A,SU,62770.0,0.19,0.20375,0.20449,0.36629,0.20449,0.021,0.8647,0.3547,https://42floors.com/us/tx/dallas/4055-valley-view-ln
"Jul 21, 2018 ",32.957650,-96.709280,481130190393012,Block 3012,3,750 international pkwy,richardson,75081,tx,41,Car-Dependent,,,nan,nan,2530sqft,NotProvided, Industrial ,",Floors,1,Total,Size,58,330,sqft,Parking,Ratio,6,1,1000,Zoning,Year,Constructed,1980,Year,Renovated,1984,Building,Class,A,Construction,Type,Brick,Onsite,Parking,",1,58330sqft,nan,61 1000,1980,A,,54824.0,0.19,0.20635,0.22676,0.52154,0.04535,0.0,0.8109,0.2901,https://42floors.com/us/tx/richardson/750-international-pkwy
"Jun 07, 2018 ",32.948670,-96.825700,481130136163009,Block 3009,3,14911 quorum dr,dallas,75254,tx,71,Very Walkable,nan,nan,50,Bikeable,16010sqft,NotProvided, Office ,",Floors,6,Total,Size,187,852,sqft,Parking,Ratio,4,1000,Year,Constructed,1997,Building,Class,A,Close,Public,Transit,Beltline,Onsite,Parking,Freight,Elevator,On,Site,Security,",6,187852sqft,nan,4 1000,1997,A,nan,29154.0,0.19,0.36118,0.35219,0.17481,0.08226,0.0296,0.6176,0.3079,https://42floors.com/us/tx/dallas/14911-quorum-dr
"Aug 07, 2018 ",32.970330,-96.723730,481130192111008,Block 1008,1,1651 n collins blvd,richardson,75080,tx,37,Car-Dependent,,,nan,nan,1580sqft,NotProvided, Office ,",Close,Public,Transit,DART,Close,To,Methodist,Hospital,Onsite,Parking,",nan,nan,nan,nan,nan,nan,nan,58536.0,0.19,0.10268,0.2381,0.37202,0.2872,0.0,0.9154,0.4854,https://42floors.com/us/tx/richardson/1651-n-collins-blvd
"Jul 27, 2018 ",32.947410,-96.839000,481130137272015,Block 2015,2,14665 midway rd,addison,75001,tx,48,Car-Dependent,nan,nan,nan,nan,330sqft,417mo, Office ,",Construction,Type,Concrete,Onsite,Parking,",nan,nan,nan,nan,nan,nan,nan,87415.0,0.19,0.05875,0.05875,0.44625,0.3625,0.0738,0.9856,0.7259,https://42floors.com/us/tx/addison/14665-midway-rd
"Jun 06, 2018 ",33.021020,-96.848290,481210216323025,Block 3025,3,4101 international pkwy,carrollton,75007,tx,26,Car-Dependent,nan,nan,nan,nan,57150sqft,NotProvided, Office ,",Floors,2,Total,Size,205,750,sqft,Parking,Ratio,6,1000,Year,Constructed,1998,Building,Class,B,Close,Public,Transit,George,Bush,Turnpike,Close,Highway,s,SH,190,I,35E,Close,To,Dallas,North,Tollway,Onsite,Parking,",2,205750sqft,nan,6 1000,1998,B,nan,41786.0,0.081,0.37182,0.15935,0.03926,0.2679,0.1617,0.9576,0.551,https://42floors.com/us/tx/carrollton/4101-international-pkwy
"Aug 03, 2018 ",32.911640,-96.887566,481130140011057,Block 1057,1,2665 villa creek dr,farmers-branch,75234,tx,47,Car-Dependent,nan,nan,nan,nan,140sqft,2322sqftyr, Office ,",Floors,2,Total,Size,36,114,sqft,Year,Constructed,1975,Construction,Type,Glass,Close,Public,Transit,DART,Close,Highway,s,I,635,I,35,Close,To,Dallas,Fort,Worth,International,Airport,Farmers,Branch,Historical,Park,Cinemark,Carefree,Circle,and,IMAX,LA,Fitness,Onsite,Parking,Key,Card,Access,",2,36114sqft,nan,nan,1975,nan,nan,59914.0,0.19,0.16398,0.33602,0.13441,0.30645,0.0591,0.9934,0.1232,https://42floors.com/us/tx/farmers-branch/2665-villa-creek-dr
"Jul 17, 2018 ",33.011852,-96.965690,481210216191017,Block 1017,1,751 hebron pkwy,lewisville,75057,tx,42,Car-Dependent,nan,nan,nan,nan,130sqft,700mo, Office Medical ,",Floors,3,Elevator,1,Building,Class,A,Close,Highway,s,I,35,Close,To,Vista,Ridge,Mall,Target,Handicrafts,Onsite,Parking,",3,nan,nan,nan,nan,A,nan,54888.0,0.081,0.21916,0.24026,0.43994,0.10065,0.0,0.7668,0.2649,https://42floors.com/us/tx/lewisville/751-hebron-pkwy
"May 22, 2018 ",33.024662,-96.849280,481210216323017,Block 3017,3,4100 international pkwy,carrollton,75007,tx,35,Car-Dependent,nan,nan,nan,nan,6050sqft,NotProvided, Office ,",Floors,2,Total,Size,100,378,sqft,Parking,Ratio,5,1000,Year,Constructed,2001,Building,Class,Onsite,Parking,On,Site,Security,",2,100378sqft,nan,5 1000,2001,,nan,41786.0,0.081,0.37182,0.15935,0.03926,0.2679,0.1617,0.9576,0.551,https://42floors.com/us/tx/carrollton/4100-international-pkwy
"Mar 07, 2018 ",32.871918,-96.974884,481130141031096,Block 1096,1,1915 hurd dr,irving,75038,tx,16,Car-Dependent,,,nan,nan,95930sqft,NotProvided, Office ,",Floors,4,Total,Size,325,262,sqft,Lot,Size,29,acres,Parking,Ratio,6,1000,Elevators,2,Year,Constructed,1996,Year,Renovated,2017,Building,Class,A,Close,Public,Transit,DART,Rail,Station,Close,Highway,s,SH,114,SH,161,SH,183,Close,To,Dallas,Fort,Worth,International,Airport,Northlake,College,Onsite,Parking,",4,325262sqft,29acres,6 1000,1996,A,nan,28345.0,0.19,0.46749,0.32817,0.16718,0.03715,0.0,0.7331,0.214,https://42floors.com/us/tx/irving/1915-hurd-dr
"Jun 26, 2018 ",32.925460,-96.816956,481130096044010,Block 4010,4,5440 lyndon b johnson fwy,dallas,75240,tx,56,Somewhat Walkable,,,46,Somewhat Bikeable,22400sqft,NotProvided, Office ,",Floors,1,Total,Size,52,000,sqft,Lot,Size,26,572,sqft,Elevator,1,Zoning,MU3,Year,Constructed,1992,Building,Class,B,Onsite,Parking,",1,52000sqft,26572sqft,nan,1992,B,MU3,28687.0,0.19,0.40143,0.20428,0.25416,0.14014,0.0,0.6252,0.3082,https://42floors.com/us/tx/dallas/5440-lyndon-b-johnson-fwy
"Aug 03, 2018 ",32.911728,-96.885990,481130140011057,Block 1057,1,2735 villa creek dr,farmers-branch,75234,tx,48,Car-Dependent,nan,nan,48,Somewhat Bikeable,3200sqft,1200sqftyr, Office ,",Floors,2,Total,Size,34,329,sqft,Parking,Ratio,Dallas,Fort,Worth,International,Airport,Farmers,Branch,Historical,Park,Year,Constructed,1975,Close,Public,Transit,DART,Close,Highway,s,I,635,I,35,Onsite,Parking,On,Site,Security,",2,34329sqft,nan,DallasFortWorthInternationalAirportFarmersBranchHistoricalPark,1975,nan,nan,59914.0,0.19,0.16398,0.33602,0.13441,0.30645,0.0591,0.9934,0.1232,https://42floors.com/us/tx/farmers-branch/2735-villa-creek-dr
"Jun 21, 2018 ",32.860490,-96.938286,481130142052000,Block 2000,2,420 decker dr,irving,75062,tx,43,Car-Dependent,,,nan,nan,3500sqft,NotProvided, Office ,",Floors,2,Total,Size,43,559,sqft,Lot,Size,3,acres,Year,Constructed,1979,Building,Class,C,Number,of,Buildings,2,Close,Highway,s,Route,114,Close,To,Dallas,Fort,Worth,International,Airport,Dallas,Love,Field,Onsite,Parking,",2,43559sqft,3acres,nan,1979,C,nan,189951.0,0.19,0.02581,0.06452,0.1,0.37419,0.4355,0.9864,0.6486,https://42floors.com/us/tx/irving/420-decker-dr
"Jul 26, 2018 ",32.968610,-96.823510,481130136161011,Block 1011,1,5057 keller springs rd,addison,75001,tx,53,Somewhat Walkable,nan,nan,nan,nan,95560sqft,NotProvided, Office ,",Total,Size,119,600,sqft,Parking,Ratio,3,5,1000,Year,Constructed,1981,Building,Class,A,Gym,Onsite,Parking,On,Site,Security,",nan,119600sqft,nan,35 1000,1981,A,nan,63535.0,0.19,0.20506,0.20506,0.36236,0.1573,0.0702,0.9728,0.5858,https://42floors.com/us/tx/addison/5057-keller-springs-rd
"Mar 08, 2018 ",32.893932,-96.986900,481130141031082,Block 1082,1,3001 gateway dr,irving,75063,tx,15,Car-Dependent,,,nan,nan,5320sqft,NotProvided, Office ,",Floors,1,Total,Size,22,223,sqft,Parking,Ratio,4,1000,Zoning,Year,Constructed,1985,Year,Renovated,1994,Building,Class,B,Close,Highway,s,114,161,Close,To,Dallas,Fort,Worth,International,Airport,Onsite,Parking,",1,22223sqft,nan,4 1000,1985,B,,28345.0,0.19,0.46749,0.32817,0.16718,0.03715,0.0,0.7331,0.214,https://42floors.com/us/tx/irving/3001-gateway-dr
"Aug 20, 2018 ",32.883404,-96.697060,481130130113007,Block 3007,3,10945 estate ln,dallas,75238,tx,30,Car-Dependent,,,38,Somewhat Bikeable,1360sqft,1591sqftyr, Office ,",Year,Constructed,1984,Construction,Type,Wood,Glass,Close,Highway,s,I,635,75,Close,To,Chase,Bank,Citibank,La,Quinta,Inn,and,Suites,Dallas,Addison,Galleria,LBJ,Skillman,Onsite,Parking,Key,Card,Access,",nan,nan,nan,nan,1984,nan,nan,40672.0,0.19,0.21038,0.40058,0.25648,0.13257,0.0,0.7388,0.3062,https://42floors.com/us/tx/dallas/10945-estate-ln
"Mar 08, 2018 ",32.893932,-96.987045,481130141031082,Block 1082,1,3021 gateway dr,irving,75063,tx,15,Car-Dependent,,,nan,nan,5660sqft,NotProvided, Office ,",Floors,1,Total,Size,23,852,sqft,Parking,Ratio,4,1000,Year,Constructed,1985,Building,Class,B,Close,Highway,s,114,161,Close,To,Dallas,Fort,Worth,International,Airport,Onsite,Parking,",1,23852sqft,nan,4 1000,1985,B,nan,28345.0,0.19,0.46749,0.32817,0.16718,0.03715,0.0,0.7331,0.214,https://42floors.com/us/tx/irving/3021-gateway-dr
"Jun 07, 2018 ",32.916737,-96.775650,481130132002019,Block 2019,2,12404 park central dr,dallas,75251,tx,41,Car-Dependent,,,52,Bikeable,14190sqft,NotProvided, Office ,",Floors,4,Total,Size,235,625,sqft,Parking,Ratio,3,1000,Elevators,3,Year,Constructed,1987,Building,Class,A,Close,Highway,s,I,635,North,Central,Expressway,Dallas,North,Tollway,Close,To,White,Rock,Lake,Trail,Dallas,Galleria,the,Westin,Hotel,Gym,Onsite,Parking,Key,Card,Access,Common,Bike,Storage,",4,235625sqft,nan,3 1000,1987,A,nan,52993.0,0.19,0.17907,0.31785,0.30778,0.17515,0.0201,0.9748,0.7899,https://42floors.com/us/tx/dallas/12404-park-central-dr
"Jun 23, 2018 ",32.871830,-96.991650,481130141031108,Block 1108,1,4324 n belt line rd,irving,75038,tx,28,Car-Dependent,,,nan,nan,2400sqft,1250sqftyr, Office ,",Floors,3,Total,Size,27,234,sqft,Year,Constructed,1980,Building,Class,B,Number,of,Buildings,3,",3,27234sqft,nan,nan,1980,B,nan,28345.0,0.19,0.46749,0.32817,0.16718,0.03715,0.0,0.7331,0.214,https://42floors.com/us/tx/irving/4324-n-belt-line-rd
"Apr 16, 2018 ",32.915880,-96.891390,481130140011015,Block 1015,1,12200 ford rd,dallas,75234,tx,34,Car-Dependent,nan,nan,40,Somewhat Bikeable,460sqft,1825sqftyr, Office ,",Floors,4,Total,Size,83,967,sqft,Elevator,1,Close,Public,Transit,DART,Green,Line,Farmers,Branch,station,Close,Highway,s,I,635,I,35,Close,To,Dallas,Fort,Worth,International,Airport,Farmers,Branch,Historical,Park,Holiday,Inn,Cinemark,Carefree,Circle,And,IMAX,LA,Fitness,Onsite,Parking,On,Site,Security,",4,83967sqft,nan,nan,nan,nan,nan,59914.0,0.19,0.16398,0.33602,0.13441,0.30645,0.0591,0.9934,0.1232,https://42floors.com/us/tx/dallas/12200-ford-rd
"May 04, 2018 ",32.871807,-96.991650,481130141031108,Block 1108,1,4320 n belt line rd,irving,75038,tx,28,Car-Dependent,,,nan,nan,21220sqft,1250sqftyr, Office ,",Floors,2,Total,Size,21,216,sqft,Year,Constructed,1980,Building,Class,B,Number,of,Buildings,3,",2,21216sqft,nan,nan,1980,B,nan,28345.0,0.19,0.46749,0.32817,0.16718,0.03715,0.0,0.7331,0.214,https://42floors.com/us/tx/irving/4320-n-belt-line-rd
"Mar 07, 2018 ",33.068558,-96.817200,480850316582035,Block 2035,2,5700 democracy dr,plano,75024,tx,39,Car-Dependent,,,64,Bikeable,30100sqft,NotProvided, Office ,",Floors,2,Total,Size,96,711,sqft,Lot,Size,6,acres,Parking,Ratio,4,1000,Year,Constructed,2003,Building,Class,A,Close,Highway,s,121,190,Onsite,Parking,",2,96711sqft,6acres,4 1000,2003,A,nan,60174.0,0.077,0.17882,0.28993,0.34549,0.15885,0.0269,0.9986,0.6299,https://42floors.com/us/tx/plano/5700-democracy-dr
"Aug 03, 2018 ",32.928040,-96.839066,481130138061024,Block 1024,1,13333 midway rd,farmers-branch,75244,tx,49,Car-Dependent,nan,nan,nan,nan,3170sqft,2752sqftyr, Office ,",Total,Size,3,167,sqft,Lot,Size,37,026,sqft,Zoning,Commercial,Close,Public,Transit,Blue,Purple,line,Close,Highway,s,I,635,Close,To,Walmart,Doubletree,Hotel,Onsite,Parking,",nan,3167sqft,37026sqft,nan,nan,nan,Commercial,62770.0,0.19,0.20375,0.20449,0.36629,0.20449,0.021,0.8647,0.3547,https://42floors.com/us/tx/farmers-branch/13333-midway-rd
"Mar 08, 2018 ",32.812300,-96.790760,481130008002001,Block 2001,2,4040 n central expy,dallas,75204,tx,73,Very Walkable,,,66,Bikeable,1420sqft,NotProvided, Office ,",Floors,9,Total,Size,146,864,sqft,Parking,Ratio,4,1000,Year,Constructed,1966,Year,Renovated,1999,Building,Class,A,Close,Public,Transit,DART,Close,Highway,s,Route,75,Close,To,DART,Light,Rail,Station,Baylor,Hospital,and,Medical,District,Onsite,Parking,Parking,Garage,Key,Card,Access,On,Site,Security,",9,146864sqft,nan,4 1000,1966,A,nan,45917.0,0.19,0.08556,0.42112,0.46123,0.03209,0.0,0.4599,0.1282,https://42floors.com/us/tx/dallas/4040-n-central-expy
"Feb 27, 2018 ",32.925255,-97.013280,481130141242109,Block 2109,2,8650 s freeport pkwy,irving,75063,tx,29,Car-Dependent,,,nan,nan,98620sqft,NotProvided, Office ,",Floors,2,Total,Size,98,623,sqft,Lot,Size,6,acres,Parking,Ratio,5,1000,Zoning,C,4,Year,Constructed,1998,Building,Class,B,Close,Public,Transit,DART,Close,Highway,s,114,I,635,Close,To,Dallas,Fort,Worth,International,Airport,Onsite,Parking,Key,Card,Access,",2,98623sqft,6acres,5 1000,1998,B,C4,210972.0,0.19,0.0,0.0,0.18919,0.32239,0.4884,0.965,0.7665,https://42floors.com/us/tx/irving/8650-s-freeport-pkwy
"Jun 21, 2018 ",32.971310,-96.721596,481130192111024,Block 1024,1,1701 gateway blvd,richardson,75080,tx,44,Car-Dependent,,,nan,nan,450sqft,1500sqftyr, Office ,",Floors,1,Parking,Ratio,5,1000,Building,Class,B,Construction,Type,Brick,Number,of,Buildings,2,Close,Highway,s,Route,75,Onsite,Parking,",1,nan,nan,5 1000,nan,B,nan,58536.0,0.19,0.10268,0.2381,0.37202,0.2872,0.0,0.9154,0.4854,https://42floors.com/us/tx/richardson/1701-gateway-blvd
"Jul 27, 2018 ",32.987453,-96.828160,480850317061025,Block 1025,1,17400 dallas pkwy,dallas,75287,tx,44,Car-Dependent,,,47,Somewhat Bikeable,1440sqft,1600sqftyr, Office ,",Floors,2,Total,Size,38,678,sqft,Year,Constructed,1980,Year,Renovated,1999,Onsite,Parking,",2,38678sqft,nan,nan,1980,nan,nan,182318.0,0.077,0.02902,0.05541,0.10026,0.34301,0.4723,0.9539,0.5664,https://42floors.com/us/tx/dallas/17400-dallas-pkwy
"May 04, 2018 ",32.871820,-96.991650,481130141031108,Block 1108,1,4322 n belt line rd,irving,75038,tx,28,Car-Dependent,,,nan,nan,1210sqft,1250sqftyr, Office ,",Floors,3,Total,Size,27,424,sqft,Year,Constructed,1980,Building,Class,B,Number,of,Buildings,3,",3,27424sqft,nan,nan,1980,B,nan,28345.0,0.19,0.46749,0.32817,0.16718,0.03715,0.0,0.7331,0.214,https://42floors.com/us/tx/irving/4322-n-belt-line-rd
"Aug 11, 2018 ",33.037487,-96.830086,480850316472018,Block 2018,2,2745 dallas pkwy,plano,75093,tx,61,Somewhat Walkable,,,67,Bikeable,2190sqft,2500sqftyr, Sublease Available Soon if new Date Date parse 2018 10 01 18 30 00 UTC var elements document querySelectorAll available soon Array prototype forEach call elements function el i el style display none Office ,",Floors,6,Total,Size,153,314,sqft,Lot,Size,279,559,sqft,Parking,Ratio,4,1000,Elevator,1,Year,Constructed,2006,Building,Class,A,Close,To,Willow,Bend,Mall,Onsite,Parking,",6,153314sqft,279559sqft,4 1000,2006,A,nan,75388.0,0.077,0.03766,0.19227,0.39049,0.24182,0.1378,0.9779,0.6434,https://42floors.com/us/tx/plano/2745-dallas-pkwy
"Feb 27, 2018 ",32.780190,-96.801340,481130031012011,Block 2011,2,1201 main st,dallas,75202,tx,92,Walker's Paradise,,,74,Very Bikeable,3270sqft,NotProvided, Retail ,",Floors,23,Total,Size,594,029,sqft,Parking,Ratio,1,09,1000,Year,Constructed,1968,Building,Class,B,Onsite,Parking,On,Site,Security,",23,594029sqft,nan,109 1000,1968,B,nan,83042.0,0.19,0.07323,0.15217,0.4405,0.27803,0.0561,0.8147,0.4264,https://42floors.com/us/tx/dallas/1201-main-st
"Jun 06, 2018 ",32.864040,-96.808670,481130073012019,Block 2019,2,8333 douglas ave,dallas,75225,tx,80,Very Walkable,,,50,Bikeable,13370sqft,NotProvided, Office ,",Floors,16,Total,Size,253,712,sqft,Parking,Ratio,4,0,1000,Elevators,5,Zoning,Year,Constructed,1975,Year,Renovated,2011,Building,Class,A,LEED,Certification,Gold,Close,To,Diamond,hotel,Park,Cities,Hilton,Gym,Onsite,Parking,Freight,Elevator,On,Site,Security,",16,253712sqft,nan,40 1000,1975,A,,183383.0,0.19,0.1612,0.03006,0.09563,0.2459,0.4672,0.9672,0.8031,https://42floors.com/us/tx/dallas/8333-douglas-ave
"Jun 19, 2018 ",32.871906,-96.767800,481130078221032,Block 1032,1,8070 park ln,dallas,75231,tx,74,Very Walkable,,,51,Bikeable,7230sqft,2800sqftyr, Sublease Office ,",Floors,4,Total,Size,68,800,sqft,Lot,Size,16,acres,Parking,Ratio,4,1000,Zoning,LI,Year,Constructed,1972,Building,Class,A,Construction,Type,Glass,Onsite,Parking,",4,68800sqft,16acres,4 1000,1972,A,LI,43576.0,0.19,0.2156,0.37844,0.29358,0.0711,0.0413,0.8158,0.399,https://42floors.com/us/tx/dallas/8070-park-ln
"Mar 01, 2018 ",32.838100,-97.112950,484391136281016,Block 1016,1,3301 airport fwy,bedford,76021,tx,30,Car-Dependent,nan,nan,nan,nan,1310sqft,1450sqftyr, Office ,",Total,Size,70,949,sqft,Elevator,1,Year,Constructed,1980,Building,Class,B,Close,Highway,s,Route,183,Route,121,Close,To,Dallas,Fort,Worth,International,Airport,Onsite,Parking,",nan,70949sqft,nan,nan,1980,B,nan,76557.0,0.144,0.17012,0.15768,0.33887,0.28631,0.047,0.9666,0.7954,https://42floors.com/us/tx/bedford/3301-airport-fwy
"Jul 23, 2018 ",32.625584,-96.907130,481130166064000,Block 4000,4,106 e hwy 67,duncanville,75137,tx,45,Car-Dependent,nan,nan,nan,nan,2110sqft,1800sqftyr, Retail ,",Floors,1,Total,Size,5,097,sqft,Year,Constructed,2009,Building,Class,A,Close,Highway,s,Route,67,",1,5097sqft,nan,nan,2009,A,nan,64947.0,0.19,0.23666,0.13406,0.35978,0.26949,0.0,0.9884,0.2968,https://42floors.com/us/tx/duncanville/106-e-hwy-67
"Aug 02, 2018 ",33.019424,-96.764270,480850316241000,Block 1000,1,3801 w 15th st,plano,75075,tx,48,Car-Dependent,,,57,Bikeable,1810sqft,2300sqftyr, Medical ,",Floors,3,Total,Size,82,481,sqft,Lot,Size,6,acres,Parking,Ratio,7,80,1000,Elevators,0,Year,Constructed,1982,Year,Renovated,2001,Building,Class,A,Onsite,Parking,",3,82481sqft,6acres,780 1000,1982,A,nan,18844.0,0.077,0.53941,0.17241,0.09606,0.19212,0.0,0.8861,0.4933,https://42floors.com/us/tx/plano/3801-w-15th-st
"Jun 06, 2018 ",32.889580,-96.968440,481130141031066,Block 1066,1,1320 greenway dr,irving,75038,tx,36,Car-Dependent,,,nan,nan,7960sqft,NotProvided, Office ,",Floors,10,Total,Size,243,109,sqft,Parking,Ratio,6,1000,Year,Constructed,1981,Year,Renovated,2014,Building,Class,B,Close,Highway,s,SH,114,Route,161,Gym,Onsite,Parking,On,Site,Security,",10,243109sqft,nan,6 1000,1981,B,nan,28345.0,0.19,0.46749,0.32817,0.16718,0.03715,0.0,0.7331,0.214,https://42floors.com/us/tx/irving/1320-greenway-dr
"Jul 24, 2018 ",32.817090,-96.788220,481130009001010,Block 1010,1,4300 n central expy,dallas,75206,tx,74,Very Walkable,,,60,Bikeable,700sqft,1200sqftyr, Office ,",Total,Size,27,334,sqft,Lot,Size,33,106,sqft,Parking,Ratio,2,6,1000,Year,Constructed,1963,Year,Renovated,2015,Building,Class,A,Close,Highway,s,Route,75,Onsite,Parking,",nan,27334sqft,33106sqft,26 1000,1963,A,nan,41083.0,0.19,0.1195,0.43082,0.08176,0.16038,0.2075,0.7344,0.2839,https://42floors.com/us/tx/dallas/4300-n-central-expy
"Jul 24, 2018 ",32.821877,-96.789610,481130007022001,Block 2001,2,4514 cole ave,dallas,75205,tx,85,Very Walkable,,,69,Bikeable,5700sqft,2500sqftyr, Office ,",Floors,17,Total,Size,164,011,sqft,Lot,Size,1,acres,Parking,Ratio,3,1000,Zoning,MU,3,Year,Constructed,1983,Building,Class,A,Construction,Type,Glass,Gym,Onsite,Parking,On,Site,Security,",17,164011sqft,1acres,3 1000,1983,A,MU3,61396.0,0.19,0.21635,0.21314,0.36058,0.04167,0.1683,0.8801,0.4519,https://42floors.com/us/tx/dallas/4514-cole-ave
